AFSI^B,"AmTrust Financial Services, Inc.",n/a,n/a,NYSE
AFSI^C,"AmTrust Financial Services, Inc.",n/a,n/a,NYSE
AFSI^D,"AmTrust Financial Services, Inc.",n/a,n/a,NYSE
AFSI^E,"AmTrust Financial Services, Inc.",n/a,n/a,NYSE
AFSI^F,"AmTrust Financial Services, Inc.",n/a,n/a,NYSE
AFSS,"AmTrust Financial Services, Inc.",Finance,n/a,NYSE
AFST,"AmTrust Financial Services, Inc.",Finance,n/a,NYSE
AEUA,Anadarko Petroleum Corporation,Energy,n/a,NYSE
APC,Anadarko Petroleum Corporation,Energy,$24.44B,NYSE
AU,AngloGold Ashanti Limited,Basic Industries,$3.99B,NYSE
BUD,Anheuser-Busch Inbev SA,Consumer Non-Durables,$177.5B,NYSE
AXE,Anixter International Inc.,Consumer Non-Durables,$2.54B,NYSE
NLY,Annaly Capital Management Inc,Consumer Services,$12.44B,NYSE
NLY^A,Annaly Capital Management Inc,n/a,n/a,NYSE
NLY^C,Annaly Capital Management Inc,n/a,n/a,NYSE
NLY^D,Annaly Capital Management Inc,n/a,n/a,NYSE
NLY^E,Annaly Capital Management Inc,n/a,n/a,NYSE
AMGP,Antero Midstream GP LP,Public Utilities,$3.97B,NYSE
AM,Antero Midstream Partners LP,Public Utilities,$6.15B,NYSE
AR,Antero Resources Corporation,Energy,$6.57B,NYSE
ANTM,"Anthem, Inc.",Health Care,$50.42B,NYSE
ANTX,"Anthem, Inc.",Health Care,$13.98B,NYSE
ANH,Anworth Mortgage Asset  Corporation,Consumer Services,$580.48M,NYSE
ANH^A,Anworth Mortgage Asset  Corporation,n/a,n/a,NYSE
ANH^B,Anworth Mortgage Asset  Corporation,n/a,n/a,NYSE
ANH^C,Anworth Mortgage Asset  Corporation,n/a,n/a,NYSE
AON,Aon plc,Finance,$34.96B,NYSE
APA,Apache Corporation,Energy,$17.41B,NYSE
AIV,Apartment Investment and Management Company,Consumer Services,$6.71B,NYSE
AIV^A,Apartment Investment and Management Company,n/a,n/a,NYSE
ARI,Apollo Commercial Real Estate Finance,Consumer Services,$1.96B,NYSE
ARI^A.CL,Apollo Commercial Real Estate Finance,n/a,n/a,NYSE
ARI^C,Apollo Commercial Real Estate Finance,n/a,n/a,NYSE
APO,"Apollo Global Management, LLC",Finance,$10.85B,NYSE
APO^A,"Apollo Global Management, LLC",n/a,n/a,NYSE
AIB,Apollo Investment Corporation,n/a,n/a,NYSE
AIY,Apollo Investment Corporation,n/a,n/a,NYSE
AFT,Apollo Senior Floating Rate Fund Inc.,n/a,$262.72M,NYSE
AIF,Apollo Tactical Income Fund Inc.,n/a,$235.47M,NYSE
APLE,"Apple Hospitality REIT, Inc.",Consumer Services,$4.14B,NYSE
AIT,"Applied Industrial Technologies, Inc.",Consumer Durables,$2.3B,NYSE
ATR,"AptarGroup, Inc.",Consumer Non-Durables,$5.45B,NYSE
WTR,"Aqua America, Inc.",Public Utilities,$5.79B,NYSE
WAAS,AquaVenture Holdings Limited,Public Utilities,$381.6M,NYSE
ARMK,Aramark,Consumer Services,$9.74B,NYSE
ABR,Arbor Realty Trust,Consumer Services,$510.43M,NYSE
ABR^A,Arbor Realty Trust,n/a,n/a,NYSE
ABR^B,Arbor Realty Trust,n/a,n/a,NYSE
ABR^C,Arbor Realty Trust,n/a,n/a,NYSE
ABRN,Arbor Realty Trust,Consumer Services,n/a,NYSE
ARC,"ARC Document Solutions, Inc.",Consumer Services,$188.03M,NYSE
ARCX,Arc Logistic Partners LP,Energy,$294.3M,NYSE
MT,ArcelorMittal,Basic Industries,$23.59B,NYSE
ARH^C,Arch Capital Group Ltd.,n/a,n/a,NYSE
ARCH,"Arch Coal, Inc.",Energy,$1.72B,NYSE
ADM,Archer-Daniels-Midland Company,Consumer Non-Durables,$23.36B,NYSE
AROC,"Archrock, Inc.",Public Utilities,$780.77M,NYSE
ARNC,Arconic Inc.,Capital Goods,$10.1B,NYSE
ARNC^B,Arconic Inc.,n/a,n/a,NYSE
ARCO,Arcos Dorados Holdings Inc.,Consumer Services,$1.58B,NYSE
ARD,Ardagh Group S.A.,Consumer Durables,$5.12B,NYSE
ASC,Ardmore Shipping Corporation,Transportation,$263.57M,NYSE
AFC,Ares Capital Corporation,n/a,$205.76M,NYSE
ACRE,Ares Commercial Real Estate Corporation,Consumer Services,$372.27M,NYSE
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",n/a,$375.46M,NYSE
ARES,Ares Management L.P.,Finance,$3.82B,NYSE
ARES^A,Ares Management L.P.,n/a,n/a,NYSE
AGX,"Argan, Inc.",Basic Industries,$920.32M,NYSE
ANET,"Arista Networks, Inc.",Technology,$10.47B,NYSE
AI,Arlington Asset Investment Corp,Finance,$326.89M,NYSE
AI^B,Arlington Asset Investment Corp,n/a,n/a,NYSE
AIC,Arlington Asset Investment Corp,Finance,n/a,NYSE
AIW,Arlington Asset Investment Corp,Finance,n/a,NYSE
AHH,"Armada Hoffler Properties, Inc.",Finance,$573.12M,NYSE
ARR,"ARMOUR Residential REIT, Inc.",Consumer Services,$1.04B,NYSE
ARR^A,"ARMOUR Residential REIT, Inc.",n/a,n/a,NYSE
ARR^B,"ARMOUR Residential REIT, Inc.",n/a,n/a,NYSE
AFI,"Armstrong Flooring, Inc.",Consumer Non-Durables,$499.33M,NYSE
AWI,Armstrong World Industries Inc,Consumer Non-Durables,$2.39B,NYSE
ARW,"Arrow Electronics, Inc.",Consumer Non-Durables,$6.89B,NYSE
AJG,Arthur J. Gallagher & Co.,Finance,$10.26B,NYSE
APAM,Artisan Partners Asset Management Inc.,Finance,$2.31B,NYSE
ASA,ASA Gold and Precious Metals Limited,n/a,$218.55M,NYSE
ABG,Asbury Automotive Group Inc,Consumer Durables,$1.15B,NYSE
AHP,"Ashford Hospitality Prime, Inc.",Consumer Services,$319.4M,NYSE
AHP^B,"Ashford Hospitality Prime, Inc.",n/a,n/a,NYSE
AHT,Ashford Hospitality Trust Inc,Consumer Services,$584.63M,NYSE
AHT^A,Ashford Hospitality Trust Inc,n/a,n/a,NYSE
AHT^D,Ashford Hospitality Trust Inc,n/a,n/a,NYSE
AHT^F,Ashford Hospitality Trust Inc,n/a,n/a,NYSE
AHT^G,Ashford Hospitality Trust Inc,n/a,n/a,NYSE
ASH,Ashland Global Holdings Inc.,Consumer Durables,$4.08B,NYSE
APB,"Asia Pacific Fund, Inc. (The)",n/a,$133.75M,NYSE
GRR,"Asia Tigers Fund, Inc. (The)",n/a,$41.73M,NYSE
ASPN,"Aspen Aerogels, Inc.",Consumer Services,$103.2M,NYSE
AHL,Aspen Insurance Holdings Limited,Finance,$3.06B,NYSE
AHL^C,Aspen Insurance Holdings Limited,n/a,n/a,NYSE
AHL^D,Aspen Insurance Holdings Limited,n/a,n/a,NYSE
ASB,Associated Banc-Corp,Finance,$3.84B,NYSE
ASB^C,Associated Banc-Corp,n/a,n/a,NYSE
ASB^D,Associated Banc-Corp,n/a,n/a,NYSE
AC,"Associated Capital Group, Inc.",Finance,$821.35M,NYSE
AIZ,"Assurant, Inc.",Finance,$5.71B,NYSE
AGO,Assured Guaranty Ltd.,Finance,$5.23B,NYSE
AGO^B,Assured Guaranty Ltd.,n/a,n/a,NYSE
AGO^E,Assured Guaranty Ltd.,n/a,n/a,NYSE
AGO^F,Assured Guaranty Ltd.,n/a,n/a,NYSE
AF,Astoria Financial Corporation,Finance,$2.07B,NYSE
AF^C,Astoria Financial Corporation,n/a,n/a,NYSE
AZN,Astrazeneca PLC,Health Care,$85.18B,NYSE
HOME,At Home Group Inc.,Consumer Services,$1.45B,NYSE
T,AT&T Inc.,Public Utilities,$228.58B,NYSE
ATTO,Atento S.A.,Public Utilities,$827.78M,NYSE
ATH,Athene Holding Ltd.,Finance,$9.86B,NYSE
ATKR,Atkore International Group Inc.,Miscellaneous,$1.44B,NYSE
AT,Atlantic Power Corporation,Energy,$270.82M,NYSE
ATO,Atmos Energy Corporation,Public Utilities,$8.71B,NYSE
ATW,"Atwood Oceanics, Inc.",Energy,$641.74M,NYSE
AUO,AU Optronics Corp,Technology,$3.94B,NYSE
ATHM,Autohome Inc.,Technology,$5.29B,NYSE
ALV,"Autoliv, Inc.",Capital Goods,$9.97B,NYSE
AN,"AutoNation, Inc.",Consumer Durables,$4.16B,NYSE
AZO,"AutoZone, Inc.",Consumer Services,$14.23B,NYSE
AVB,"AvalonBay Communities, Inc.",Consumer Services,$25.93B,NYSE
AGR,"Avangrid, Inc.",Public Utilities,$13.44B,NYSE
ACP,Avenue Income Credit Strategies Fund,n/a,$181.34M,NYSE
AVY,Avery Dennison Corporation,Consumer Durables,$7.9B,NYSE
AVH,Avianca Holdings S.A.,Transportation,$803.82M,NYSE
AVA,Avista Corporation,Public Utilities,$2.66B,NYSE
AVT,"Avnet, Inc.",Consumer Non-Durables,$4.77B,NYSE
AVP,"Avon Products, Inc.",Consumer Non-Durables,$1.63B,NYSE
AVX,AVX Corporation,Capital Goods,$2.72B,NYSE
AXTA,Axalta Coating Systems Ltd.,Basic Industries,$7.75B,NYSE
AXS,Axis Capital Holdings Limited,Finance,$5.37B,NYSE
AXS^D,Axis Capital Holdings Limited,n/a,n/a,NYSE
AXS^E,Axis Capital Holdings Limited,n/a,n/a,NYSE
AXON          ,Axovant Sciences Ltd.,Health Care,$2.46B,NYSE
AZUL,Azul S.A.,Transportation,$6.83B,NYSE
AZRE,Azure Power Global Limited,Public Utilities,$440.57M,NYSE
AZZ,AZZ Inc.,Consumer Durables,$1.36B,NYSE
BGS,"B&G Foods, Inc.",Consumer Non-Durables,$2.34B,NYSE
BW,Babcock,Capital Goods,$557.17M,NYSE
BGH,Babson Global Short Duration High Yield Fund,n/a,$394.74M,NYSE
BMI,"Badger Meter, Inc.",Capital Goods,$1.14B,NYSE
BHGE,"Baker Hughes, a GE company",n/a,n/a,NYSE
BBN,BalckRock Taxable Municipal Bond Trust,n/a,$1.31B,NYSE
BLL,Ball Corporation,Consumer Durables,$14.76B,NYSE
BGE^B,Baltimore Gas & Electric Company,n/a,n/a,NYSE
BANC,"Banc of California, Inc.",Finance,$1.09B,NYSE
BANC^C,"Banc of California, Inc.",n/a,n/a,NYSE
BANC^D,"Banc of California, Inc.",n/a,n/a,NYSE
BANC^E,"Banc of California, Inc.",n/a,n/a,NYSE
BBVA,Banco Bilbao Viscaya Argentaria S.A.,Finance,$56.47B,NYSE
BBD,Banco Bradesco Sa,Finance,$51.54B,NYSE
BBDO,Banco Bradesco Sa,Finance,$49.29B,NYSE
BCH,Banco De Chile,Finance,$13.05B,NYSE
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",Finance,$1.07B,NYSE
BSBR,Banco Santander Brasil SA,Finance,$56.93B,NYSE
BSAC,Banco Santander Chile,Finance,$12.01B,NYSE
SAN,"Banco Santander, S.A.",Finance,$99.6B,NYSE
SAN^A,"Banco Santander, S.A.",n/a,n/a,NYSE
SAN^B,"Banco Santander, S.A.",n/a,n/a,NYSE
SAN^C,"Banco Santander, S.A.",n/a,n/a,NYSE
SAN^I,"Banco Santander, S.A.",n/a,n/a,NYSE
CIB,BanColombia S.A.,Finance,$10.62B,NYSE
BXS,"BancorpSouth, Inc.",Finance,$2.8B,NYSE
BAC,Bank of America Corporation,Finance,$245.91B,NYSE
BAC.WS.A,Bank of America Corporation,n/a,n/a,NYSE
BAC.WS.B,Bank of America Corporation,n/a,n/a,NYSE
BAC^A,Bank of America Corporation,n/a,n/a,NYSE
BAC^C,Bank of America Corporation,n/a,n/a,NYSE
BAC^D,Bank of America Corporation,n/a,n/a,NYSE
BAC^E,Bank of America Corporation,n/a,n/a,NYSE
BAC^I,Bank of America Corporation,n/a,n/a,NYSE
BAC^L,Bank of America Corporation,n/a,n/a,NYSE
BAC^W,Bank of America Corporation,Finance,n/a,NYSE
BAC^Y,Bank of America Corporation,Finance,n/a,NYSE
BML^G,Bank of America Corporation,n/a,n/a,NYSE
BML^H,Bank of America Corporation,n/a,n/a,NYSE
BML^I,Bank of America Corporation,n/a,n/a,NYSE
BML^J,Bank of America Corporation,n/a,n/a,NYSE
BML^L,Bank of America Corporation,n/a,n/a,NYSE
BOH,Bank of Hawaii Corporation,Finance,$3.55B,NYSE
BMO,Bank Of Montreal,Finance,$48.18B,NYSE
NTB,Bank of N.T. Butterfield & Son Limited (The),Finance,$1.87B,NYSE
BK,Bank Of New York Mellon Corporation (The),Finance,$53.27B,NYSE
BK^C,Bank Of New York Mellon Corporation (The),n/a,n/a,NYSE
BNS,Bank of Nova Scotia (The),Finance,$72.64B,NYSE
RATE,"Bankrate, Inc.",Technology,$1.24B,NYSE
BKU,"BankUnited, Inc.",Finance,$3.65B,NYSE
BCS,Barclays PLC,Finance,$45.79B,NYSE
BCS^D,Barclays PLC,n/a,n/a,NYSE
MCI,Barings Corporate Investors,n/a,$296.62M,NYSE
MPV,Barings Participation Investors,n/a,$144.88M,NYSE
BNED,"Barnes & Noble Education, Inc",Consumer Services,$472.84M,NYSE
BKS,"Barnes & Noble, Inc.",Consumer Services,$529.34M,NYSE
B,"Barnes Group, Inc.",Capital Goods,$3.13B,NYSE
CUDA,"Barracuda Networks, Inc.",Technology,$1.2B,NYSE
ABX,Barrick Gold Corporation,Basic Industries,$18.26B,NYSE
BAS,"Basic Energy Services, Inc.",Energy,$636.23M,NYSE
BAX,Baxter International Inc.,Health Care,$32.71B,NYSE
BTE,Baytex Energy Corp,Energy,$533.99M,NYSE
BBT,BB&T Corporation,Finance,$36.94B,NYSE
BBT^D,BB&T Corporation,n/a,n/a,NYSE
BBT^E,BB&T Corporation,n/a,n/a,NYSE
BBT^F,BB&T Corporation,n/a,n/a,NYSE
BBT^G,BB&T Corporation,n/a,n/a,NYSE
BBT^H,BB&T Corporation,n/a,n/a,NYSE
BFR,BBVA Banco Frances S.A.,Finance,$3.27B,NYSE
BCE,"BCE, Inc.",Public Utilities,$40.51B,NYSE
BZH,"Beazer Homes USA, Inc.",Capital Goods,$444.15M,NYSE
BDX,"Becton, Dickinson and Company",Health Care,$44.41B,NYSE
BDXA,"Becton, Dickinson and Company",Health Care,n/a,NYSE
BDC,Belden Inc,Basic Industries,$3.11B,NYSE
BDC^B,Belden Inc,n/a,n/a,NYSE
BXE,Bellatrix Exploration Ltd,Energy,$127.73M,NYSE
BEL,Belmond Ltd.,Consumer Services,$1.56B,NYSE
BMS,"Bemis Company, Inc.",Consumer Durables,$4.28B,NYSE
BHE,"Benchmark Electronics, Inc.",Technology,$1.59B,NYSE
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,NYSE
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,NYSE
BHLB,"Berkshire Hills Bancorp, Inc.",Finance,$1.45B,NYSE
BERY,"Berry Global Group, Inc.",Consumer Non-Durables,$7.37B,NYSE
BBY,"Best Buy Co., Inc.",Consumer Services,$17.51B,NYSE
BGCA,"BGC Partners, Inc.",Finance,n/a,NYSE
BHP,BHP Billiton Limited,Basic Industries,$59.33B,NYSE
BBL,BHP Billiton plc,Energy,$85.4B,NYSE
BIG,"Big Lots, Inc.",Consumer Services,$2.08B,NYSE
BH,Biglari Holdings Inc.,Consumer Services,$816.23M,NYSE
BBG,Bill Barrett Corporation,Energy,$222.02M,NYSE
BIOA,BioAmber Inc.,Basic Industries,$98.99M,NYSE
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,Health Care,$881.55M,NYSE
BIO,"Bio-Rad Laboratories, Inc.",Capital Goods,$6.68B,NYSE
BIO.B,"Bio-Rad Laboratories, Inc.",n/a,n/a,NYSE
BITA,Bitauto Holdings Limited,Technology,$1.98B,NYSE
BKH,Black Hills Corporation,Public Utilities,$3.62B,NYSE
BKHU,Black Hills Corporation,Public Utilities,n/a,NYSE
BKFS,"Black Knight Financial Services, Inc.",Technology,$6.27B,NYSE
BSM,"Black Stone Minerals, L.P.",Energy,$3.11B,NYSE
BGIO,BlackRock 2022 Global Income Opportunity Trust,n/a,$211.23M,NYSE
BJZ,Blackrock California Municipal 2018 Term Trust,n/a,$96.82M,NYSE
BFZ,BlackRock California Municipal Income Trust,n/a,$456.85M,NYSE
CII,Blackrock Capital and Income Strategies Fund Inc,n/a,$655.2M,NYSE
BHK,Blackrock Core Bond Trust,n/a,$745.38M,NYSE
HYT,"Blackrock Corporate High Yield Fund, Inc.",n/a,$1.39B,NYSE
BTZ,BlackRock Credit Allocation Income Trust,n/a,$1.44B,NYSE
DSU,"Blackrock Debt Strategies Fund, Inc.",n/a,$709.09M,NYSE
BHL,Blackrock Defined Opportunity Credit Trust,n/a,$89.9M,NYSE
BGR,BlackRock Energy and Resources Trust,n/a,$379.68M,NYSE
BDJ,Blackrock Enhanced Equity Dividend Trust,n/a,$1.67B,NYSE
EGF,"Blackrock Enhanced Government Fund, Inc",n/a,$86.39M,NYSE
FRA,Blackrock Floating Rate Income Strategies Fund Inc,n/a,$521.25M,NYSE
BFO,Blackrock Florida Municipal 2020 Term Trust,n/a,$83.93M,NYSE
BGT,Blackrock Global,n/a,$327.97M,NYSE
BOE,Blackrock Global,n/a,$917.87M,NYSE
BME,Blackrock Health Sciences Trust,n/a,$316.43M,NYSE
BAF,BlackRock Income Investment Quality Trust,n/a,$128.7M,NYSE
BKT,BlackRock Income Trust Inc. (The),n/a,$403.48M,NYSE
BGY,"BLACKROCK INTERNATIONAL, LTD.",n/a,$692.93M,NYSE
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),n/a,$254.69M,NYSE
BTA,BlackRock Long-Term Municipal Advantage Trust,n/a,$158.25M,NYSE
BIT,BlackRock Multi-Sector Income Trust,n/a,$687.36M,NYSE
MUI,Blackrock Muni Intermediate Duration Fund Inc,n/a,$528.49M,NYSE
MNE,Blackrock Muni New York Intermediate Duration Fund Inc,n/a,$58.6M,NYSE
MUA,"Blackrock MuniAssets Fund, Inc.",n/a,$536.6M,NYSE
BPK,Blackrock Municipal 2018 Term Trust,n/a,$238.78M,NYSE
BKK,Blackrock Municipal 2020 Term Trust,n/a,$316.5M,NYSE
BBK,Blackrock Municipal Bond Trust,n/a,$164.56M,NYSE
BBF,BlackRock Municipal Income Investment Trust,n/a,$153.67M,NYSE
BYM,Blackrock Municipal Income Quality Trust,n/a,$379.19M,NYSE
BFK,BlackRock Municipal Income Trust,n/a,$634.89M,NYSE
BTT,BlackRock Municipal Target Term Trust Inc. (The),n/a,$1.62B,NYSE
MEN,"Blackrock MuniEnhanced Fund, Inc.",n/a,$356.32M,NYSE
MUC,"Blackrock MuniHoldings California Quality Fund,  Inc.",n/a,$590.85M,NYSE
MUH,"Blackrock MuniHoldings Fund II, Inc.",n/a,$178.08M,NYSE
MHD,"Blackrock MuniHoldings Fund, Inc.",n/a,$249.55M,NYSE
MFL,Blackrock MuniHoldings Investment Quality Fund,n/a,$558.99M,NYSE
MUJ,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",n/a,$435.72M,NYSE
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",n/a,$433.36M,NYSE
MUE,"Blackrock MuniHoldings Quality Fund II, Inc.",n/a,$309.58M,NYSE
MUS,"Blackrock MuniHoldings Quality Fund, Inc.",n/a,$175.84M,NYSE
MVT,"Blackrock MuniVest Fund II, Inc.",n/a,$332.82M,NYSE
MYC,"Blackrock MuniYield California Fund, Inc.",n/a,$320.9M,NYSE
MCA,"Blackrock MuniYield California Insured Fund, Inc.",n/a,$516.43M,NYSE
MYD,"Blackrock MuniYield Fund, Inc.",n/a,$700.89M,NYSE
MYF,Blackrock MuniYield Investment Fund,n/a,$215.87M,NYSE
MFT,Blackrock MuniYield Investment QualityFund,n/a,$119.49M,NYSE
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",n/a,$414.98M,NYSE
MYJ,"Blackrock MuniYield New Jersey Fund, Inc.",n/a,$228.43M,NYSE
MYN,"Blackrock MuniYield New York Quality Fund, Inc.",n/a,$515.81M,NYSE
MPA,Blackrock MuniYield Pennsylvania Quality Fund,n/a,$191.61M,NYSE
MQT,"Blackrock MuniYield Quality Fund II, Inc.",n/a,$295.74M,NYSE
MYI,"Blackrock MuniYield Quality Fund III, Inc.",n/a,$966.97M,NYSE
MQY,"Blackrock MuniYield Quality Fund, Inc.",n/a,$469.41M,NYSE
BNJ,BlackRock New Jersey Municipal Income Trust,n/a,$117.52M,NYSE
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (Th,n/a,$193.87M,NYSE
BLH,Blackrock New York Municipal 2018 Term Trust,n/a,$54.28M,NYSE
BQH,Blackrock New York Municipal Bond Trust,n/a,$40.24M,NYSE
BSE,Blackrock New York Municipal Income Quality Trust,n/a,$87.17M,NYSE
BCX,BlackRock Resources,n/a,$802.38M,NYSE
BST,BlackRock Science and Technology Trust,n/a,$505.97M,NYSE
BSD,BlackRock Strategic Municipal Trust Inc. (The),n/a,$100.39M,NYSE
BUI,BlackRock Utility and Infrastructure Trust,n/a,$342.87M,NYSE
BLK,"BlackRock, Inc.",Finance,$68.73B,NYSE
BGB,Blackstone / GSO Strategic Credit Fund,n/a,$711.95M,NYSE
BGX,Blackstone GSO Long Short Credit Income Fund,n/a,$203.36M,NYSE
BSL,Blackstone GSO Senior Floating Rate Term Fund,n/a,$271.16M,NYSE
APRN,"Blue Apron Holdings, Inc.",Consumer Services,n/a,NYSE
BCRH,Blue Capital Reinsurance Holdings Ltd.,Finance,$160.24M,NYSE
BXC,BlueLinx Holdings Inc.,Capital Goods,$94.69M,NYSE
BWP,Boardwalk Pipeline Partners L.P.,Public Utilities,$4.43B,NYSE
BA,Boeing Company (The),Capital Goods,$121.61B,NYSE
BCC,"Boise Cascade, L.L.C.",Consumer Services,$1.11B,NYSE
BCEI,"Bonanza Creek Energy, Inc.",Energy,$603.27M,NYSE
BOOT,"Boot Barn Holdings, Inc.",Consumer Services,$176.01M,NYSE
BAH,Booz Allen Hamilton Holding Corporation,Consumer Services,$4.89B,NYSE
BWA,BorgWarner Inc.,Capital Goods,$9.13B,NYSE
SAM,"Boston Beer Company, Inc. (The)",Consumer Non-Durables,$1.64B,NYSE
BXP,"Boston Properties, Inc.",Consumer Services,$18.46B,NYSE
BXP^B,"Boston Properties, Inc.",n/a,n/a,NYSE
BSX,Boston Scientific Corporation,Health Care,$37.4B,NYSE
BOX,"Box, Inc.",Technology,$2.36B,NYSE
BYD,Boyd Gaming Corporation,Consumer Services,$2.76B,NYSE
BP,BP p.l.c.,Energy,$112.87B,NYSE
BPT,BP Prudhoe Bay Royalty Trust,Energy,$451.54M,NYSE
BRC,Brady Corporation,Consumer Durables,$1.7B,NYSE
BDN,Brandywine Realty Trust,Consumer Services,$2.97B,NYSE
LND,Brasilagro Cia Brasileira De Propriedades Agricolas,Consumer Non-Durables,$212.53M,NYSE
BAK,Braskem S.A.,Basic Industries,$8.17B,NYSE
BRFS,BRF S.A.,Consumer Non-Durables,$9.16B,NYSE
BPI,"Bridgepoint Education, Inc.",Consumer Services,$397.55M,NYSE
BGG,Briggs & Stratton Corporation,Energy,$1.02B,NYSE
BFAM,Bright Horizons Family Solutions Inc.,Miscellaneous,$4.54B,NYSE
BEDU,Bright Scholar Education Holdings Limited,Consumer Services,$1.38B,NYSE
EAT,"Brinker International, Inc.",Consumer Services,$1.82B,NYSE
BCO,Brink&#39,s Company (The),Transportation,NYSE
BMY,Bristol-Myers Squibb Company,Health Care,$91.07B,NYSE
BRS,Bristow Group Inc,Transportation,$257.87M,NYSE
BRX,Brixmor Property Group Inc.,Consumer Services,$5.37B,NYSE
BR,"Broadridge Financial Solutions, Inc.",Miscellaneous,$8.76B,NYSE
BKD,Brookdale Senior Living Inc.,Health Care,$2.65B,NYSE
BAM,Brookfield Asset Management Inc,Consumer Services,$38.44B,NYSE
BBU,Brookfield Business Partners L.P.,Basic Industries,$1.41B,NYSE
DTLA^,Brookfield DTLA Inc.,n/a,n/a,NYSE
INF,Brookfield Global Listed Infrastructure Income Fund,n/a,$183.94M,NYSE
BIP,Brookfield Infrastructure Partners LP,Consumer Services,$10.89B,NYSE
BPY,Brookfield Property Partners L.P.,Finance,$5.98B,NYSE
RA,Brookfield Real Assets Income Fund Inc.,n/a,$851.47M,NYSE
BEP,Brookfield Renewable Partners L.P.,Public Utilities,$5.66B,NYSE
BRO,"Brown & Brown, Inc.",Finance,$6.01B,NYSE
BF.A,Brown Forman Corporation,n/a,n/a,NYSE
BF.B,Brown Forman Corporation,n/a,n/a,NYSE
BRT,BRT Apartments Corp.,Consumer Services,$105.3M,NYSE
BC,Brunswick Corporation,Energy,$5.52B,NYSE
BT,BT Group plc,Public Utilities,$37.54B,NYSE
BPL,Buckeye Partners L.P.,Energy,$9B,NYSE
BKE,"Buckle, Inc. (The)",Consumer Services,$847.52M,NYSE
BVN,Buenaventura Mining Company Inc.,Basic Industries,$2.96B,NYSE
BBW,"Build-A-Bear Workshop, Inc.",Consumer Services,$165.62M,NYSE
BG,Bunge Limited,Consumer Non-Durables,$10.59B,NYSE
BURL,"Burlington Stores, Inc.",Consumer Services,$6.16B,NYSE
BWXT,"BWX Technologies, Inc.",Energy,$4.83B,NYSE
BY,"Byline Bancorp, Inc.",Finance,$572.95M,NYSE
CJ,C,Energy,$2.12B,NYSE
BCR,"C.R. Bard, Inc.",Health Care,$23.01B,NYSE
GYB,CABCO Series 2004-101 Trust,Finance,n/a,NYSE
PFH,CABCO Series 2004-101 Trust,Finance,n/a,NYSE
CAB,Cabela&#39,s Inc,Consumer Services,NYSE
CABO,"Cable One, Inc.",Consumer Services,$4.15B,NYSE
CBT,Cabot Corporation,Basic Industries,$3.33B,NYSE
COG,Cabot Oil & Gas Corporation,Energy,$11.29B,NYSE
CACI,"CACI International, Inc.",Technology,$3.04B,NYSE
CADE,Cadence Bancorporation,Finance,$1.86B,NYSE
CAE,CAE Inc,Miscellaneous,$4.64B,NYSE
CAI,"CAI International, Inc.",Technology,$449.38M,NYSE
CAA,"CalAtlantic Group, Inc.",Capital Goods,$3.89B,NYSE
CAL,"Caleres, Inc.",Consumer Non-Durables,$1.16B,NYSE
CCC,Calgon Carbon Corporation,Basic Industries,$801.9M,NYSE
CRC,California Resources Corporation,Energy,$316.47M,NYSE
CWT,California Water  Service Group Holding,Public Utilities,$1.77B,NYSE
CALX,"Calix, Inc",Consumer Services,$336.66M,NYSE
ELY,Callaway Golf Company,Consumer Non-Durables,$1.18B,NYSE
CPE,Callon Petroleum Company,Energy,$2.1B,NYSE
CPE^A,Callon Petroleum Company,Energy,n/a,NYSE
CPN,Calpine Corporation,Public Utilities,$4.79B,NYSE
CBM,Cambrex Corporation,Health Care,$1.84B,NYSE
CPT,Camden Property Trust,Consumer Services,$7.51B,NYSE
CCJ,Cameco Corporation,Basic Industries,$3.65B,NYSE
CPB,Campbell Soup Company,Consumer Non-Durables,$15.66B,NYSE
CWH,"Camping World Holdings, Inc.",Consumer Durables,$2.49B,NYSE
GOOS,Canada Goose Holdings Inc.,Consumer Non-Durables,$440.08M,NYSE
CM,Canadian Imperial Bank of Commerce,Finance,$35.73B,NYSE
CNI,Canadian National Railway Company,Transportation,$61.36B,NYSE
CNQ,Canadian Natural Resources Limited,Energy,$34.55B,NYSE
CP,Canadian Pacific Railway Limited,Transportation,$23.78B,NYSE
CAJ,"Canon, Inc.",Miscellaneous,$36.39B,NYSE
CMD,Cantel Medical Corp.,Health Care,$3.12B,NYSE
COF,Capital One Financial Corporation,Finance,$39.66B,NYSE
COF.WS,Capital One Financial Corporation,n/a,n/a,NYSE
COF^C,Capital One Financial Corporation,Finance,n/a,NYSE
COF^D,Capital One Financial Corporation,n/a,n/a,NYSE
COF^F,Capital One Financial Corporation,n/a,n/a,NYSE
COF^G,Capital One Financial Corporation,n/a,n/a,NYSE
